fic_AUSTRALIA,date,currency_AUSTRALIA,mportret_AUSTRALIA,mportretx_AUSTRALIA,fic_SWITZERLAND,currency_SWITZERLAND,mportret_SWITZERLAND,mportretx_SWITZERLAND,fic_GERMANY,currency_GERMANY,mportret_GERMANY,mportretx_GERMANY,fic_FRANCE,currency_FRANCE,mportret_FRANCE,mportretx_FRANCE,fic_UNITED KINGDOM,currency_UNITED KINGDOM,mportret_UNITED KINGDOM,mportretx_UNITED KINGDOM,fic_JAPAN,currency_JAPAN,mportret_JAPAN,mportretx_JAPAN,rm_US,rf_US
AUS,2008-03-31,AUD,-0.0405715705050394,-0.0466685015725417,CHE,CHF,-0.035577931963924,-0.0369760516915925,DEU,EUR,-0.0262158711652976,-0.0267105770530063,FRA,EUR,-0.018934865955553,-0.0189524864084326,GBR,GBP,-0.0165711963704744,-0.0260339909402813,JPN,JPY,-0.0713234230945871,-0.0799964883150661,-0.010444,0.0010313288660755834
AUS,2008-04-30,AUD,0.0483620947525282,0.0474302498372198,CHE,CHF,0.0685184720892173,0.0567073492607141,DEU,EUR,0.0530495080432009,0.0438529548704251,FRA,EUR,0.0695649940748166,0.0641297150332125,GBR,GBP,0.0529743457796381,0.0464570824356724,JPN,JPY,0.1065605851661469,0.1065066224122306,0.051199,0.0010483352874734167
AUS,2008-05-30,AUD,0.0268235540714567,0.022868200023659,CHE,CHF,0.0116400006989139,0.0061376815244451,DEU,EUR,0.0221492828342309,0.0058966778799933,FRA,EUR,0.0220525978820931,0.0034165138684976,GBR,GBP,-0.0046561376610757,-0.0124918019585506,JPN,JPY,0.0377398093897107,0.0376403848098483,0.023935,0.00162369481751025
AUS,2008-06-30,AUD,-0.0764417422763371,-0.0795274403014295,CHE,CHF,-0.0885614587741248,-0.0890919574761168,DEU,EUR,-0.0818622223416765,-0.0834178685346864,FRA,EUR,-0.1115683844688197,-0.1151873764691987,GBR,GBP,-0.0731067946589827,-0.0762298128968576,JPN,JPY,-0.0602808800292585,-0.0608745169271494,-0.078436,0.0014120108889340835
AUS,2008-07-31,AUD,-0.0516677617753541,-0.0521282842134931,CHE,CHF,0.0110030860082293,0.0083430959484465,DEU,EUR,-0.0074647988654434,-0.0087863888655268,FRA,EUR,-0.020161829062923,-0.0252874224617905,GBR,GBP,-0.0344618137127785,-0.0357042432541581,JPN,JPY,-0.0131203773566556,-0.0131888420306915,-0.013413,0.00131905609280075
AUS,2008-08-29,AUD,0.0421205558819148,0.0330361636898284,CHE,CHF,0.0236056468755971,0.0233113786915342,DEU,EUR,-0.0038651075228316,-0.0040794333863376,FRA,EUR,0.0261378062080872,0.0260969507805006,GBR,GBP,0.0513090589427267,0.0446989299748064,JPN,JPY,-0.0341578844664962,-0.0344286464635394,0.010597,0.00138672236503
AUS,2008-09-30,AUD,-0.0952805176783433,-0.1009759134373066,CHE,CHF,-0.0882706994452497,-0.088881924787135,DEU,EUR,-0.0862123672242309,-0.086311317874804,FRA,EUR,-0.0938716367370379,-0.0949726616226405,GBR,GBP,-0.1230828394140185,-0.124848410395816,JPN,JPY,-0.12596273381579,-0.1327436501665895,-0.098172,0.0008029799252121084
AUS,2008-10-31,AUD,-0.1421209537595365,-0.1431139524817119,CHE,CHF,-0.1111429515766185,-0.1225285205421771,DEU,EUR,-0.2327256413785735,-0.2327275634877159,FRA,EUR,-0.1290264033839014,-0.1291921989766588,GBR,GBP,-0.1159180062360001,-0.1179185135662497,JPN,JPY,-0.1984944431356649,-0.1985774635077346,-0.184833,0.00021125179228100835
AUS,2008-11-28,AUD,-0.0627398477503013,-0.0696299920654551,CHE,CHF,-0.054547827390103,-0.0545478273901032,DEU,EUR,-0.0467853771048382,-0.0468008479743982,FRA,EUR,-0.0529609097182705,-0.0577975510302458,GBR,GBP,-0.023971099057837,-0.0300015439645964,JPN,JPY,-0.0291794224258755,-0.0293195284256156,-0.084681,2.5347591876290834e-05
AUS,2008-12-31,AUD,0.0038870032450393,0.0010902105988448,CHE,CHF,-0.0401359570908482,-0.0405136453371329,DEU,EUR,0.0402605561012467,0.04021090193059,FRA,EUR,-0.008208052506719,-0.0097461646018824,GBR,GBP,0.0350424376326088,0.0333270936003673,JPN,JPY,0.0313949600172507,0.0302745373279615,0.022232,2.5347602438088334e-05
AUS,2009-01-30,AUD,-0.0503650419034538,-0.0504589552946725,CHE,CHF,-0.0464385505490023,-0.0464385505490024,DEU,EUR,-0.0921199903745664,-0.0951513615438131,FRA,EUR,-0.0662700473953261,-0.0668700340224063,GBR,GBP,-0.0577855857081287,-0.0585570726917735,JPN,JPY,-0.0774826478574456,-0.0775616071956202,-0.077471,0.00014787101652956666
AUS,2009-02-27,AUD,-0.0489760717713274,-0.0588193498084563,CHE,CHF,-0.0942232082370818,-0.1015334982341772,DEU,EUR,-0.0987365302611053,-0.0988798440174145,FRA,EUR,-0.0935664069514101,-0.0936458476383056,GBR,GBP,-0.0624695939057916,-0.0684320415571521,JPN,JPY,-0.0440904733370467,-0.0446467115447235,-0.100166,0.00014364579113271668
AUS,2009-03-31,AUD,0.0786612982569749,0.0687278891845901,CHE,CHF,0.0227252695069895,0.0203359163952801,DEU,EUR,0.0403170480413443,0.0399460879713207,FRA,EUR,0.0341419632036665,0.0339764448025063,GBR,GBP,0.0183825561657842,0.0130651904560841,JPN,JPY,0.0286618947009385,0.0188020250140947,0.086803,0.000126744032778275
AUS,2009-04-30,AUD,0.0609185747696627,0.0603411076399114,CHE,CHF,0.1163538750788748,0.1012112709980351,DEU,EUR,0.156294807980722,0.1423765601774569,FRA,EUR,0.1347778600424077,0.1267989906849125,GBR,GBP,0.0942311755827323,0.0896194471468461,JPN,JPY,0.0764425469419343,0.0763478373074515,0.109466,2.9572262401272498e-05
AUS,2009-05-29,AUD,0.01801383754785,0.0152509176645432,CHE,CHF,0.0324107154476107,0.0293130732935176,DEU,EUR,0.0410025253579924,0.0206972198013879,FRA,EUR,0.0477728505256891,0.030217555299896,GBR,GBP,0.0418709419872163,0.0359514026890428,JPN,JPY,0.0710626667970195,0.070918973102579,0.067787,6.759514621930583e-05
AUS,2009-06-30,AUD,0.0414173987228387,0.0374580945018112,CHE,CHF,0.008284505115127,0.0078009217001784,DEU,EUR,-0.0221696663172592,-0.0232127572018759,FRA,EUR,-0.0285336246494373,-0.0344037592232437,GBR,GBP,-0.0255540976680628,-0.0296883928158086,JPN,JPY,0.0397031682764279,0.0389756265585055,-0.003019,0.00012040645483046668
AUS,2009-07-31,AUD,0.0762440129915902,0.0758436809165397,CHE,CHF,0.084427823937796,0.0822736757861455,DEU,EUR,0.0851927705858859,0.0843707574161767,FRA,EUR,0.0790974017315728,0.0776075428061151,GBR,GBP,0.0870401470657777,0.085487670931696,JPN,JPY,0.0237988394259687,0.0237399554931099,0.081779,0.00010773218094965834
AUS,2009-08-31,AUD,0.0690206140523297,0.0589708439612448,CHE,CHF,0.0492007693140863,0.0490526334425109,DEU,EUR,-0.0012407551552402,-0.0014557344666089,FRA,EUR,0.0763256216673691,0.0749889603435445,GBR,GBP,0.0808533887438687,0.0749759375438945,JPN,JPY,0.0164439743216147,0.0161079333397309,0.03151,7.815704793933e-05
AUS,2009-09-30,AUD,0.0627031539216249,0.0585491133689297,CHE,CHF,0.0281749516411573,0.0279862417660545,DEU,EUR,0.033447826515659,0.0333366556781318,FRA,EUR,0.0498325172999036,0.0497075531576269,GBR,GBP,0.0417675016125649,0.0401081930273605,JPN,JPY,-0.0437342767057519,-0.0497384780414644,0.045281,3.5909327893473344e-05
AUS,2009-10-30,AUD,-0.0212655685414955,-0.0223781607302775,CHE,CHF,-0.0099160083135656,-0.0190723071203429,DEU,EUR,-0.0384954994414826,-0.0385095437804697,FRA,EUR,-0.0377644641558524,-0.037788547817396,GBR,GBP,-0.019596213621789,-0.0205919144944223,JPN,JPY,-0.0192044655454543,-0.0192819591792249,-0.028072,8.449113972833334e-06
AUS,2009-11-30,AUD,0.0163528982203748,0.0115372452364206,CHE,CHF,-0.0019309019839544,-0.0019309019839537,DEU,EUR,0.0306873139647787,0.0306715009105373,FRA,EUR,0.0109299800512479,0.0067929319164545,GBR,GBP,0.020985652716114,0.0162559677478153,JPN,JPY,-0.0610682452245637,-0.061168458067194,0.057075,6.125769923293001e-05
AUS,2009-12-31,AUD,0.0353762002381043,0.0339973660425299,CHE,CHF,0.0394415939989691,0.0393923415111079,DEU,EUR,0.04832201729007,0.0483072994019158,FRA,EUR,0.0557511226390425,0.0540384233262489,GBR,GBP,0.0418146578334563,0.0406611480216974,JPN,JPY,0.0805501623540301,0.0796077663601433,0.028475,3.1684605365282496e-05
AUS,2010-01-29,AUD,-0.0545477114438324,-0.0549928188620663,CHE,CHF,-0.0107068311233954,-0.0107598628902061,DEU,EUR,-0.0411335234660971,-0.0430162928426179,FRA,EUR,-0.032734287362132,-0.0328117082177409,GBR,GBP,-0.0304512900194443,-0.0311472206714607,JPN,JPY,-0.006911166480977,-0.0069832858799289,-0.037172,1.26737008835075e-05
AUS,2010-02-26,AUD,0.0170740825796853,0.0102596530270779,CHE,CHF,0.0336149419283839,0.0334806960925597,DEU,EUR,-0.0053743180251722,-0.0054339783237933,FRA,EUR,-0.0101941981127388,-0.0103794225512783,GBR,GBP,0.0330062876368861,0.027956003982174,JPN,JPY,-0.0071074138976428,-0.0075773329293512,0.034744,6.125788429285583e-05
AUS,2010-03-31,AUD,0.0550067946686694,0.0486100212673068,CHE,CHF,0.0470690934121107,0.0388037174005482,DEU,EUR,0.0862987286706642,0.0859758545019888,FRA,EUR,0.0688209437356575,0.0687633371057054,GBR,GBP,0.0643788013065567,0.0584444337618323,JPN,JPY,0.1009952766754407,0.0916766043362689,0.063668,0.00011195764883948333
AUS,2010-04-30,AUD,-0.0117712899904693,-0.0121015593553309,CHE,CHF,-0.019070730123297,-0.0309707195188891,DEU,EUR,0.0037239204824544,-0.0038911806237384,FRA,EUR,-0.0209493409946689,-0.0226365888313325,GBR,GBP,-0.0097428052161402,-0.0119458268065825,JPN,JPY,0.0096072199537415,0.0095519486503414,0.020036,0.00011829485781378332
AUS,2010-05-28,AUD,-0.0780097751912638,-0.0811389723309056,CHE,CHF,-0.038863806134626,-0.0437496796498605,DEU,EUR,-0.0286031552063469,-0.0428258535974411,FRA,EUR,-0.0528346888909452,-0.0719026118470319,GBR,GBP,-0.0651257834098726,-0.0686609960890212,JPN,JPY,-0.1047934535192688,-0.104899824724129,-0.07924,0.00011406977210254167
AUS,2010-06-30,AUD,-0.0272109969014686,-0.0300190017889743,CHE,CHF,-0.0205221511403018,-0.0208180926318594,DEU,EUR,0.0044661526668978,0.002491905401917,FRA,EUR,-0.0147717696818394,-0.0191942886966624,GBR,GBP,-0.042480446126076,-0.045998779896544,JPN,JPY,-0.0367245352144576,-0.0374857320894288,-0.05078,0.00013519600115363334
AUS,2010-07-30,AUD,0.0420599102039118,0.0409247205320566,CHE,CHF,0.027933805686348,0.0261748163486976,DEU,EUR,0.0306506985961998,0.0300257866469104,FRA,EUR,0.0550793258044468,0.0510092630761609,GBR,GBP,0.0724931307133438,0.0710266742149301,JPN,JPY,0.0077914684256903,0.0077238393700198,0.07036,0.00011829485781378332
AUS,2010-08-31,AUD,-0.0085697780053131,-0.0172542340653694,CHE,CHF,-0.0079542132924455,-0.0082578908408731,DEU,EUR,-0.0291771818178885,-0.0292230746641447,FRA,EUR,-0.0331090441070076,-0.0344654243468532,GBR,GBP,-0.0022887531578813,-0.0069112136714788,JPN,JPY,-0.0511844220673302,-0.0515664292610492,-0.042863,0.000126744032778275
AUS,2010-09-30,AUD,0.0496772967058867,0.0436714068925745,CHE,CHF,0.0295461715819713,0.0293369166574759,DEU,EUR,0.0555817752381493,0.0554735009570517,FRA,EUR,0.0655066706024194,0.0652472523354061,GBR,GBP,0.0613163285960369,0.0596895275551678,JPN,JPY,0.0382382211570193,0.0301248060879595,0.091628,0.00011195744278407499
AUS,2010-10-29,AUD,0.019912349960997,0.0188306500749346,CHE,CHF,0.0229360803192113,0.0229085172854355,DEU,EUR,0.0547751813561792,0.0547546413804198,FRA,EUR,0.0365337964591947,0.0334805038426946,GBR,GBP,0.0191190991733163,0.0175530819060143,JPN,JPY,-0.0238760336344731,-0.023954289300306,0.038591,0.00010561966054240833
AUS,2010-11-30,AUD,-0.0067787958606658,-0.0126251085857072,CHE,CHF,-0.0167302842309292,-0.0167302842309292,DEU,EUR,0.0063490846361138,0.0063375645655621,FRA,EUR,-0.0472478643604076,-0.0512091294473294,GBR,GBP,-0.0258568062470344,-0.0285611171158313,JPN,JPY,0.0611657620145749,0.0610631750578372,0.005117,0.00014153186871548334
AUS,2010-12-31,AUD,0.0387365790526552,0.0321364394775847,CHE,CHF,0.0271627261325408,0.0271627261325413,DEU,EUR,0.0417453290631586,0.0417311289025075,FRA,EUR,0.0496917908712906,0.0483946541885065,GBR,GBP,0.0674280574449937,0.0661982911742335,JPN,JPY,0.0442699736738199,0.0432654730130777,0.067182,6.759514621930583e-05
AUS,2011-01-31,AUD,0.0025469348714526,0.0023797746881144,CHE,CHF,0.0007421154916422,0.0006534234899373,DEU,EUR,0.0171133287555085,0.0144201938869181,FRA,EUR,0.0383535833786907,0.0382821535408868,GBR,GBP,-0.003603124005781,-0.0044432452939709,JPN,JPY,0.0138522131383858,0.0137732052248225,0.019183,0.00012463175774224167
AUS,2011-02-28,AUD,0.0224196521808166,0.0144404874996717,CHE,CHF,0.0267781355061811,0.0205384316753007,DEU,EUR,0.0221278182981057,0.0220135196916675,FRA,EUR,0.0262045001956738,0.0259059539893589,GBR,GBP,0.0238794962125583,0.0195356738236875,JPN,JPY,0.0443956431207057,0.0439269146544514,0.038156,6.548250912240668e-05
AUS,2011-03-31,AUD,0.0065870793346893,0.0009449531074383,CHE,CHF,-0.0226123344730437,-0.0248182813797723,DEU,EUR,-0.0180166512811527,-0.018239334520647,FRA,EUR,-0.0259619264323768,-0.026012028167816,GBR,GBP,-0.0139413174445254,-0.0182224958653907,JPN,JPY,-0.0715912169285988,-0.0811992482567737,0.003341,4.858353391571e-05
AUS,2011-04-29,AUD,-0.0057612562360471,-0.0061797951402821,CHE,CHF,0.0349460136177719,0.0207702376180967,DEU,EUR,0.0520666244548784,0.0459488734066075,FRA,EUR,0.0332429364105058,0.0288918718453166,GBR,GBP,0.0302868511353418,0.0278118710264958,JPN,JPY,-0.0159485813458506,-0.0160090672181713,0.028597,1.26737008835075e-05
AUS,2011-05-31,AUD,-0.0208528978210187,-0.0269069786800183,CHE,CHF,-0.0041749700442941,-0.0109159588814326,DEU,EUR,-0.0185754620801518,-0.0361393827533014,FRA,EUR,0.0041236155666712,-0.0135411325101875,GBR,GBP,-0.0037218248318853,-0.0077269113169109,JPN,JPY,-0.0121489792757147,-0.0123893651786453,-0.014948,3.590920071062167e-05
AUS,2011-06-30,AUD,-0.0233325769961618,-0.0287397601813631,CHE,CHF,-0.0562805661301629,-0.0567162506256891,DEU,EUR,0.0084804322943099,0.0069977394564326,FRA,EUR,-0.0024110740746253,-0.0082565175996884,GBR,GBP,-0.0060605293002338,-0.0094630384716069,JPN,JPY,0.0129904416629715,0.0121423573530252,-0.018447,6.336828658632833e-06
AUS,2011-07-29,AUD,-0.0326072834978787,-0.0328949750653995,CHE,CHF,-0.0747427924383445,-0.0749941588420505,DEU,EUR,-0.0322438727832326,-0.0329868536848957,FRA,EUR,-0.0584060801424748,-0.0610952747126235,GBR,GBP,-0.0214760668499642,-0.0228313718036609,JPN,JPY,-0.0085330937487722,-0.0086138728736551,-0.022534,7.393245303801418e-05
AUS,2011-08-31,AUD,-0.019696009958067,-0.0289956517663984,CHE,CHF,-0.0535915972841437,-0.0542113069283556,DEU,EUR,-0.1641240718273915,-0.1642098203042961,FRA,EUR,-0.0997675288293911,-0.0999461529332103,GBR,GBP,-0.0725528738772525,-0.0786024133388604,JPN,JPY,-0.0765594612654446,-0.0769509888544975,-0.057564,0.0
AUS,2011-09-30,AUD,-0.0624710413548228,-0.0684658866106595,CHE,CHF,-0.0120673586662343,-0.012394493636694,DEU,EUR,-0.0570837900960731,-0.0571886166084063,FRA,EUR,-0.0814327497570314,-0.0843997421100587,GBR,GBP,-0.043776430126123,-0.045549995591982,JPN,JPY,0.0005913728825581,-0.0085643155163164,-0.084983,1.26737008835075e-05
AUS,2011-10-31,AUD,0.07114143705614,0.0703490282268728,CHE,CHF,0.0440427786350332,0.0439774683876192,DEU,EUR,0.1003123436064308,0.1002938345986828,FRA,EUR,0.0736893008507917,0.0732946567927799,GBR,GBP,0.0729089070305133,0.0714209809124839,JPN,JPY,0.0016052100939116,0.0015050177749038,0.114146,4.2245461315851665e-06
AUS,2011-11-30,AUD,-0.0333353146350043,-0.039727001129041,CHE,CHF,-0.0196273369976197,-0.0199229501973916,DEU,EUR,-0.0111606472511341,-0.0111773387691768,FRA,EUR,-0.0354969246413866,-0.0381796985882955,GBR,GBP,-0.0076379898308797,-0.0141518247490563,JPN,JPY,-0.0454607036210448,-0.0455598543447924,-0.00627,0.0
AUS,2011-12-30,AUD,-0.0156546244254836,-0.018885096139781,CHE,CHF,0.0347688827952397,0.0347688827952397,DEU,EUR,-0.0251713350479774,-0.0251972658855326,FRA,EUR,-0.0034398805265288,-0.0065989010212318,GBR,GBP,0.005615163508686,0.0050163530222659,JPN,JPY,0.0043479463694469,0.0031531301556086,0.003676,0.0
AUS,2012-01-31,AUD,0.0504373943199159,0.050359056797669,CHE,CHF,0.0155200177582206,0.0154315702861145,DEU,EUR,0.0868415768484405,0.083358901113079,FRA,EUR,0.0518858921910545,0.0517889509946563,GBR,GBP,0.0285561017811062,0.0273228833542695,JPN,JPY,0.0316824497848666,0.0315945233159089,0.054106,3.168452285096251e-05
AUS,2012-02-29,AUD,0.0251323203993882,0.0152628827698002,CHE,CHF,0.0357264140508022,0.028096840868472,DEU,EUR,0.0553649617509464,0.0553462857503814,FRA,EUR,0.0458546249085594,0.0445458342622817,GBR,GBP,0.0438504342322518,0.0374731162279451,JPN,JPY,0.1013296976974969,0.100730863149006,0.041225,4.435880331763833e-05
AUS,2012-03-30,AUD,0.0129151956508906,0.0085193656790989,CHE,CHF,0.021706561404091,0.0193907845537741,DEU,EUR,0.0121958253591545,0.0118216847291043,FRA,EUR,-0.0024788684192978,-0.0036387759090057,GBR,GBP,-0.0040737463738982,-0.0082183362364088,JPN,JPY,0.0355040517992271,0.0247004936153316,0.02402,2.957224802543833e-05
AUS,2012-04-30,AUD,0.0109556955635701,0.0104007486759396,CHE,CHF,-0.009363026894827,-0.0271718546294065,DEU,EUR,-0.0159429736595253,-0.0267448318481262,FRA,EUR,-0.0465992425197057,-0.0525286310223517,GBR,GBP,-0.0063131809067588,-0.009013210915773,JPN,JPY,-0.053717950649207,-0.0537740895955969,-0.006829,6.337010190380917e-05
AUS,2012-05-31,AUD,-0.0666284656385352,-0.0724867908930928,CHE,CHF,-0.0348978990629716,-0.0393969823155737,DEU,EUR,-0.0641664247187602,-0.0798101507548528,FRA,EUR,-0.0433736693959953,-0.0595895939847952,GBR,GBP,-0.0623133710771676,-0.0673927718617846,JPN,JPY,-0.1003443976493144,-0.100479258706936,-0.06559,2.3235264315419165e-05
AUS,2012-06-29,AUD,0.0040313142205794,0.0015271431275465,CHE,CHF,0.0256248964669119,0.0254131646121047,DEU,EUR,0.015371927002046,0.0132545092865048,FRA,EUR,0.0570067036336643,0.0485071695261454,GBR,GBP,0.0506362310908312,0.0472141941635366,JPN,JPY,0.0674300734979702,0.0663238640566916,0.038151,2.957224802543833e-05
AUS,2012-07-31,AUD,0.0390181147761821,0.0385929517600218,CHE,CHF,0.0464035791316279,0.045953248437939,DEU,EUR,0.0477754187781707,0.0471688746025276,FRA,EUR,0.0240243082452356,0.0227520320021732,GBR,GBP,0.0128929655271079,0.0123569198156008,JPN,JPY,-0.0389893363153254,-0.0390899505356667,0.010307,5.069571184789917e-05
AUS,2012-08-31,AUD,0.0220003863164031,0.0118648192717834,CHE,CHF,-0.0011450504215766,-0.0013777590541022,DEU,EUR,0.0197486995024271,0.0197018089062968,FRA,EUR,0.0337067177479311,0.0335650165542882,GBR,GBP,0.0170558776236038,0.0122202211313824,JPN,JPY,-0.0031460226885108,-0.0036548693997877,0.026317,6.548272058906417e-05
AUS,2012-09-28,AUD,0.0199094912510595,0.014134104571259,CHE,CHF,0.0191927902756881,0.0187031028257334,DEU,EUR,0.0247957847617299,0.0247003448011426,FRA,EUR,-0.0047861785866141,-0.0088451268205423,GBR,GBP,0.0119813073347208,0.0107870627113915,JPN,JPY,0.0174288696034861,0.0077609845089197,0.026513,3.3796934686825e-05
AUS,2012-10-31,AUD,0.0306313846218817,0.0300087440149561,CHE,CHF,0.0151608809568304,0.0151231311215667,DEU,EUR,0.0164508466019954,0.0163134779162565,FRA,EUR,0.0199941388256732,0.0199200665008361,GBR,GBP,0.011711746980435,0.0100589169516653,JPN,JPY,0.005205250739477,0.0051047304582836,-0.014055,7.81575500276425e-05
AUS,2012-11-30,AUD,0.0023618677278751,-0.0045130040616724,CHE,CHF,0.0299205124225958,0.0299205124225963,DEU,EUR,0.0206598029142743,0.0205390098314202,FRA,EUR,0.0378180166720665,0.0362601136942921,GBR,GBP,0.0208561047231905,0.0171782472051442,JPN,JPY,0.0500403105440963,0.0499272396492087,0.006217,0.00010139412767579165
AUS,2012-12-31,AUD,0.0331742161331534,0.031314345447204,CHE,CHF,0.0016841248997467,0.001684124899747,DEU,EUR,0.0214265276055292,0.0213995089983394,FRA,EUR,0.0182983184374689,0.016139053627681,GBR,GBP,0.0105406935693725,0.0094792802421119,JPN,JPY,0.092289882480433,0.0909510617709405,0.012569,2.112291255073917e-05
AUS,2013-01-31,AUD,0.0511742916816151,0.0510276120151462,CHE,CHF,0.0707193714722675,0.0706330594271644,DEU,EUR,0.027830888084072,0.0252566478364639,FRA,EUR,0.0302673476570092,0.0297907115294509,GBR,GBP,0.0618036472986482,0.0611331737933136,JPN,JPY,0.0954324919469431,0.0953303047047999,0.054142,5.0695923089909166e-05
AUS,2013-02-28,AUD,0.0523656004239991,0.0449637156940465,CHE,CHF,0.032517967703467,0.0262183585661761,DEU,EUR,0.0031872710560205,0.0030890361539221,FRA,EUR,0.0069382536966888,0.0068140164548475,GBR,GBP,0.0268537987708064,0.0231499440784475,JPN,JPY,0.0397006158710224,0.039216835035821,0.008282,4.0134028564707503e-05
AUS,2013-03-28,AUD,-0.0200114988968924,-0.0249381687783452,CHE,CHF,0.0256353199302477,0.0233632646197339,DEU,EUR,0.0045073003016034,0.0042014607203266,FRA,EUR,0.008749103068504,0.0076305545272685,GBR,GBP,0.0123390587987528,0.0102294102513906,JPN,JPY,0.0758578168898578,0.0659526110060608,0.035295,3.3796953463506674e-05
AUS,2013-04-30,AUD,0.0397090000149837,0.0388925386372021,CHE,CHF,0.0213176414263613,0.0030954363586035,DEU,EUR,0.0118002228309641,0.0016034198482726,FRA,EUR,0.0328387170185084,0.0272612786489028,GBR,GBP,0.0080246638744696,0.0062802381447215,JPN,JPY,0.1234464902304091,0.1233933145605903,0.014939,1.2673690321757501e-05
AUS,2013-05-31,AUD,-0.0467925378471378,-0.053745165841164,CHE,CHF,0.0045961454067644,0.0020120989490008,DEU,EUR,0.0495626263863548,0.0349854286673319,FRA,EUR,0.04012021757316,0.0246151337967619,GBR,GBP,0.0255390841278535,0.0220695316196533,JPN,JPY,-0.0254458572669766,-0.0255405212057443,0.019128,1.26737035238375e-05
AUS,2013-06-28,AUD,-0.0249477990506844,-0.0283951309940981,CHE,CHF,-0.0334547421352717,-0.0335511088804872,DEU,EUR,-0.0378541518315613,-0.0398460610609116,FRA,EUR,-0.0451230406115031,-0.0502640326657156,GBR,GBP,-0.0465281188738984,-0.049407842654357,JPN,JPY,-0.0024197975516295,-0.0032687747043823,-0.015072,8.449113972833334e-06
AUS,2013-07-31,AUD,0.0554454726217905,0.0552983110718379,CHE,CHF,0.0286813952457603,0.0286160694296062,DEU,EUR,0.0382357119722041,0.0355487260179394,FRA,EUR,0.0697930295614936,0.0688190511452706,GBR,GBP,0.0660375181105121,0.0654520544998817,JPN,JPY,1.205075703802905e-05,-7.901238415397582e-05,0.052658,8.449116319694167e-06
AUS,2013-08-30,AUD,0.0260754875935016,0.0174446250610327,CHE,CHF,-0.0094711166057543,-0.0098468941874431,DEU,EUR,-0.0109780280089306,-0.0111994843738353,FRA,EUR,-0.0115741221770265,-0.0130514258151481,GBR,GBP,-0.0216826756084178,-0.0259050554770639,JPN,JPY,-0.022992052725358,-0.0233737738814483,-0.02575,8.449113972833334e-06
AUS,2013-09-30,AUD,0.0231207260992261,0.0173223734688381,CHE,CHF,0.0330710524723558,0.0325532583936809,DEU,EUR,0.0512168004600621,0.0511334611994163,FRA,EUR,0.0580680251840923,0.0569433409552808,GBR,GBP,0.0114987033736015,0.0109932725337351,JPN,JPY,0.0892413444025381,0.08181766948255,0.037497,1.6898293661565835e-05
AUS,2013-10-31,AUD,0.040495926811529,0.0401258176966299,CHE,CHF,0.0270263598039555,0.0269881851563234,DEU,EUR,0.0514043766274496,0.0511855634276128,FRA,EUR,0.0353943017467039,0.035369689515611,GBR,GBP,0.0268645855652702,0.0256980919556384,JPN,JPY,-0.0014043225198964,-0.0014671273381996,0.039889,2.9572262401272498e-05
AUS,2013-11-29,AUD,-0.0153114932968506,-0.0218634891390069,CHE,CHF,0.0047180341054287,0.0045524208480201,DEU,EUR,0.0358728642958527,0.0358646559001754,FRA,EUR,0.003571772041661,0.0010551686711637,GBR,GBP,-0.0075126263676779,-0.0099927200655958,JPN,JPY,0.0518455244307842,0.0517576770683543,0.024956,2.112293455406917e-05
AUS,2013-12-31,AUD,0.0078059652110333,0.0039324972258338,CHE,CHF,-0.0015634372551033,-0.0015634372551033,DEU,EUR,0.0117261201925189,0.0117034258247374,FRA,EUR,0.00388379074746,0.0013924178528808,GBR,GBP,0.0177909697871583,0.0169999997403009,JPN,JPY,0.0357883609945517,0.0348515321902964,0.02614,1.2673690321757501e-05
AUS,2014-01-31,AUD,-0.0277233789442517,-0.0278869338825328,CHE,CHF,0.0016451367040952,0.0015917733381849,DEU,EUR,-0.0207484973653726,-0.0228345075060949,FRA,EUR,-0.0190221649817333,-0.019379615804725,GBR,GBP,-0.0303266119014381,-0.0309595545191774,JPN,JPY,-0.0569034820433383,-0.0569796584305296,-0.03002,4.224636786189917e-05
AUS,2014-02-28,AUD,0.0487691144195994,0.0404303068482621,CHE,CHF,0.034612624012384,0.0284862353374641,DEU,EUR,0.0382978380243808,0.0381127245761712,FRA,EUR,0.061024577776086,0.0608642762071867,GBR,GBP,0.0484218743927775,0.04535910424291,JPN,JPY,-0.0063851304099635,-0.0067946157365821,0.046198,2.534758131479167e-05
AUS,2014-03-31,AUD,0.0040969754686217,-0.0005291514656612,CHE,CHF,0.0057099020319524,0.0032438030800308,DEU,EUR,-0.0120557392225526,-0.0121744917684734,FRA,EUR,0.0049106124106168,0.0039593853782196,GBR,GBP,-0.0292526993743518,-0.0311622073025404,JPN,JPY,0.0014375910824484,-0.0082717965426819,0.00454,1.4785991038194998e-05
AUS,2014-04-30,AUD,0.013939320682897,0.0135666729008046,CHE,CHF,0.0190390084232419,0.0046431406286191,DEU,EUR,0.002209803555826,-0.0027343831482694,FRA,EUR,0.0211401364208612,0.0164855842717357,GBR,GBP,0.0135149439347281,0.0113793363280736,JPN,JPY,-0.0318200944537532,-0.0318624711949877,0.001573,8.449116319694167e-06
